,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,buffers_mode,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pressure_atmosphere,pressure_atmosphere_out,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,datetime,longitude,latitude,oxygen,total_nitrate,distance_to_shore,datenum,dayofyear,month,year
140,2339.0,1,2147.1,2,2339.0,2147.1,1,4,1,1,3,1,auto,32.91,10.8,0.0,0.0,390.8767714285714,9670.433967284696,64.24581097554761,0.52306,4.8407,26549.375351783616,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.07243749919482,382.7513292516925,381.29293770551476,1988.717890233133,141.88816658706557,16.493943179801423,387.6133716324514,64.04236644153329,1.7851860961401727,0.5615150058042226,0.1253306657928733,0.0,0.0,0.0073030660991884,12.643577663966674,3.422574899481932,2.1714914156448546,8.07243749919482,8.064411275184325,8.136494768592717,8.182439249941154,0.000169817440685249,0.0001951714746954402,-0.00022942502250480182,-0.00019517147469544024,-0.0002065698145495156,0.0002193820950379623,1.1493017083986325,1.153470227571351,0.7401870939413107,0.27231273320313215,0.0,0.0,1988.717890233133,141.88816658706557,16.49394317980134,64.04236644153329,326.83440498703806,1.7851860961401727,0.0073030660991884,1.708980099256216e-09,0.004966597988638266,0.4746717930915603,0.043421607210821264,0.1253306657928733,4.715369334207127,0.0,0.0,0.0,0.0,0.0011606774968134883,26549.374191106122,0.00015787293809605552,64.24565310260951,0.0,0.0,0.0,0.0,0.0432579299240531,1.0204957192552574e-06,6.038589356475575e-10,1.5109357479462174e-14,1.658448938732376e-09,0.16705056757113249,0.0029719485609903174,0.024597133805457295,8.089038779176095e-07,7.742388688579899e-10,2.2495939366857584e-10,1.8066314413495313e-10,1.7978172717213102e-07,4.009028833604206e-07,6.318791480517265e-07,0.9961897152675369,0.9874564637430278,0.7620299228523749,1e-07,1e-07,2001-11-25 02:48:00,6.5011,53.833,269.7,8.5203,43.88636832329293,11651.116666666667,329,11,2001
141,2339.0,1,2157.3,2,2339.0,2157.3,1,4,1,1,3,1,auto,32.92,10.8,0.0,0.0,390.99554285714294,9673.372415770655,64.26533264403002,0.51524,4.8389,26557.442618678724,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.049313584745779,406.80317261978445,405.25313670203377,2004.16194519291,135.6086475192661,17.529407287823762,411.97071409737356,61.26724360144339,1.6928886973829305,0.5507667827239704,0.11895381795880912,0.0,0.0,0.007702357529871378,12.98741593200306,3.2709107115769207,2.075311700441944,8.049313584745779,8.04128653125418,8.113376326060413,8.159298796229603,0.00016610694623894114,0.00018981398936503187,-0.000221414631875624,-0.0001898139893650321,-0.00020020340745687004,0.00021179600533084226,1.1427215638049757,1.1451123430181311,0.7502076300551312,0.26020110562517335,0.0,0.0,2004.16194519291,135.6086475192661,17.529407287823897,61.26724360144339,329.72829925569954,1.6928886973829305,0.007702357529871378,1.8793643069822966e-09,0.005178901396256076,0.4693554088454244,0.040705687878955156,0.11895381795880912,4.71994618204119,0.0,0.0,0.0,0.0,0.0012242494172309876,26557.441394429305,0.00016652400380174191,64.26516612002622,0.0,0.0,0.0,0.0,0.04325545122359555,1.0205916128499233e-06,6.040056321742409e-10,1.5111752102268825e-14,1.6586644429812649e-09,0.16708597596163333,0.00297250411275447,0.024598752515782352,8.090038715116041e-07,7.741759691189211e-10,2.2497162966156587e-10,1.806531674292637e-10,1.7978650660420435e-07,4.01048229659688e-07,6.320944222371434e-07,0.9961897152675369,0.9874565319796794,0.7620574883419999,1e-07,1e-07,2001-11-25 02:48:00,6.5011,53.833,269.7,8.3844,43.88636832329293,11651.116666666667,329,11,2001
142,2346.0,1,2156.7,2,2346.0,2156.7,1,4,1,1,3,1,auto,32.95,10.8,0.0,0.0,391.35185714285717,9682.187761228526,64.3238976494772,0.51953,4.7822,26581.644419364035,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.065282077245236,391.1412495432941,389.6508900119228,1999.3932382696564,140.45513381467774,16.85162791566523,396.109758545417,63.26928807990572,1.757127373988585,0.556973429791135,0.12187012689363536,0.0,0.0,0.007424014750558798,12.749872362835756,3.3872124913335475,2.149242765731384,8.065282077245236,8.057252536808633,8.129361173901273,8.175217647215808,0.00016915463454257815,0.00019407049161755113,-0.0002275942964951864,-0.0001940704916175506,-0.00020519294404740834,0.00021766779083583622,1.1472963312081248,1.1509742801298997,0.743228794163372,0.2693142868714215,0.0,0.0,1999.3932382696564,140.45513381467774,16.851627915665418,63.26928807990572,328.0825690629515,1.757127373988585,0.007424014750558798,1.755144736771852e-09,0.005018728794072647,0.4720491073552856,0.04246216209549704,0.12187012689363536,4.660329873106364,0.0,0.0,0.0,0.0,0.0011803323210888685,26581.643239031713,0.00016056251892014727,64.32373708695829,0.0,0.0,0.0,0.0,0.04324801597437481,1.0208790240126796e-06,6.044457406205742e-10,1.5118933866984356e-14,1.6593106987867832e-09,0.16719233047741378,0.0029741709096015117,0.024603603202056196,8.093034204367023e-07,7.739855379765375e-10,2.2500829434784665e-10,1.8062323332203043e-10,1.798007964299952e-07,4.014844008463104e-07,6.327405164764676e-07,0.9961897152675369,0.9874567366874071,0.7621402350593749,1e-07,1e-07,2001-11-25 02:48:00,6.5011,53.833,269.0,8.4294,43.88636832329293,11651.116666666667,329,11,2001
143,2331.0,1,2132.6,2,2330.9999999999995,2132.6,1,4,1,1,3,1,auto,33.45,11.6,0.0,0.0,397.2904285714286,9829.110185526379,65.29998107359673,0.5077,4.8406,26985.007764119175,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.068372520510843,384.41473349031116,382.9650168541297,1970.8491820424715,145.65827036686298,16.092547590665188,389.566224021347,66.23447273744672,1.9332420010072702,0.5462790337677457,0.12898881768788512,0.0,0.0,0.007332621847057599,12.36262580811657,3.502817005348447,2.2281537348072167,8.068372520510843,8.060212936941559,8.134740711563902,8.179067271451583,0.00017250380567208144,0.00019908828830394866,-0.00023535942109398947,-0.0001990882883039485,-0.00021118386083061888,0.0002248442309392678,1.1541095428491728,1.1593407457581966,0.7329377548188025,0.26877823828230396,0.0,0.0,1970.8491820424715,145.65827036686298,16.09254759066511,66.23447273744672,331.0559558339819,1.9332420010072702,0.007332621847057599,1.6412207715794875e-09,0.004739357232861304,0.45964224684286914,0.043318394283048685,0.12898881768788512,4.711611182312115,0.0,0.0,0.0,0.0,0.001210713950423692,26985.006553405226,0.00016203031068148785,65.29981904328605,0.0,0.0,0.0,0.0,0.042020933720937494,1.0462996228890447e-06,6.314067736258592e-10,1.651633569741367e-14,1.7092679820167918e-09,0.1634331945438031,0.002955119185489611,0.024670611817221452,8.28567650319207e-07,8.05155734623656e-10,2.338891619010046e-10,1.926593159520821e-10,1.8623262155709873e-07,4.0872565900046757e-07,6.425459637294553e-07,0.9962287693215641,0.986776341958348,0.7605813386093748,1e-07,1e-07,2001-11-24 13:32:00,6.5005,54.399,265.1,4.0453,94.38059392452388,11650.56388888889,328,11,2001
144,,1,2133.6,2,,2133.6,1,4,1,1,3,1,auto,33.452,11.6,0.0,0.0,397.31418285714284,9829.697875223568,65.30388540729318,0.49226,4.813699999999999,26986.621217498192,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04202045422566416,1.0463186919536653e-06,6.314370837788281e-10,1.651685579599326e-14,1.709311749984704e-09,0.16344014933646045,0.0029552288136205007,0.024670930544365845,8.285874395249999e-07,8.051401060401027e-10,2.3389162946646926e-10,1.9265720775441152e-10,1.8623352167225565e-07,4.0875504750885615e-07,6.425895771814525e-07,0.9962287693215641,0.9867763563456801,0.7605867835958998,1e-07,1e-07,2001-11-24 13:32:00,6.5005,54.399,264.85,3.973,94.38059392452388,11650.56388888889,328,11,2001
145,2336.0,1,2135.3,2,2336.0,2135.3,1,4,1,1,3,1,auto,34.466,11.6,0.0,0.0,409.35760571428574,10127.656551699618,67.28338259140762,0.49335,4.8683,27804.64208066163,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.060062504631107,390.92484664432317,389.4505788696953,1972.5208181199296,146.508694810614,16.27048706945647,396.1606448954771,67.88635344883578,1.9267213246781798,0.52961552737423,0.12797717698725167,0.0,0.0,0.007465966285266523,12.255108913004959,3.501349263942253,2.2314108700657074,8.060062504631107,8.051820897148206,8.126913975587824,8.169074819969845,0.00017423753759822144,0.00020128976318686646,-0.0002382862270871621,-0.00020128976318686676,-0.00021356701602913704,0.0002274391996733762,1.155260605501814,1.1602020921414382,0.7312111141635043,0.26420167768672326,0.0,0.0,1972.5208181199296,146.508694810614,16.27048706945652,67.88635344883578,341.47125226545,1.9267213246781798,0.007465966285266523,1.6316497563758854e-09,0.004651901573492072,0.44778066458383664,0.04091743221102156,0.12797717698725167,4.7403228230127485,0.0,0.0,0.0,0.0,0.0012424161387410244,27804.640838245494,0.0001668366091376813,67.28321575479846,0.0,0.0,0.0,0.0,0.041778053371182435,1.055743793021251e-06,6.468138329726956e-10,1.6778626226751545e-14,1.7312740883762788e-09,0.16708452554603878,0.003010935207722241,0.024827962006408164,8.38247592414987e-07,7.957571149364182e-10,2.351051283773819e-10,1.915844333390348e-10,1.8664822457325253e-07,4.2377655898544666e-07,6.649558639265669e-07,0.9962287693215641,0.9867836487076215,0.7633893154419749,1e-07,1e-07,2001-11-24 13:32:00,6.5005,54.399,264.1,3.8855,94.38059392452388,11650.56388888889,328,11,2001
146,2335.0,1,2135.2,2,2335.0,2135.2,1,4,1,1,3,1,auto,33.508,11.6,0.0,0.0,397.9793028571429,9846.15318674493,65.41320675079459,0.4749399999999999,4.829999999999999,27031.79791211077,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.070258056589926,383.00425916270717,381.55986175058115,1972.549700319117,146.62210290053326,16.02819678034979,388.1366840045812,66.63085067665382,1.9434260463861706,0.511195104134912,0.12928980006283103,0.0,0.0,0.007300341260021418,12.327584951051719,3.5247562739914446,2.242370031245267,8.070258056589926,8.06209372987309,8.13665683797816,8.180857834226904,0.0001732050526099061,0.00020002444615609014,-0.00023667103008124436,-0.00020002444615609022,-0.00021225841662398542,0.00022608639800069644,1.1548418659967565,1.1603138967692177,0.7318388420857762,0.2701996564354217,0.0,0.0,1972.549700319117,146.62210290053326,16.028196780349575,66.63085067665382,331.3484521804891,1.9434260463861706,0.007300341260021418,1.5200060472660593e-09,0.0044100723975464065,0.42986474650997697,0.04066517957247055,0.12928980006283103,4.700710199937168,0.0,0.0,0.0,0.0,0.0012059831315825614,27031.79670612764,0.00016142302985472343,65.41304532776473,0.0,0.0,0.0,0.0,0.04200703057919441,1.046851867714512e-06,6.322858065061831e-10,1.6531412486215575e-14,1.7105365369878297e-09,0.16363524137132154,0.002958298789086685,0.024679840391909857,8.291403568546678e-07,8.046977889733688e-10,2.3396060170460146e-10,1.9259816591370754e-10,1.8625859196778625e-07,4.095783008810761e-07,6.438115322650881e-07,0.9962287693215641,0.9867767591846243,0.7607393753918998,1e-07,1e-07,2001-11-24 13:32:00,6.5005,54.399,264.0,3.8971,94.38059392452388,11650.56388888889,328,11,2001
147,2280.0,1,2087.0,2,2280.0,2087.0,1,4,1,1,3,1,auto,34.297,11.6,0.0,0.0,407.35036857142853,10077.99677228694,66.95346639405521,0.51236,4.848799999999999,27668.305270134388,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.052212260084188,389.76773939708016,388.29783534080127,1930.5010739297475,140.2609488844388,16.237977185813712,394.98852647565934,66.42431237563157,1.887316806388616,0.5492980154294261,0.12513792804867324,0.0,0.0,0.007603417152935156,12.327842520284404,3.355560569516765,2.1378803730377403,8.052212260084188,8.043984146550955,8.118991181781038,8.16150718692181,0.0001692915850089763,0.0001951848260372103,-0.00023042908064529783,-0.0001951848260372104,-0.0002067839645880556,0.00021984879490348017,1.1529505499452977,1.1564977872947708,0.7346797745097489,0.25389913970253714,0.0,0.0,1930.5010739297475,140.2609488844388,16.23797718581374,66.42431237563157,340.92605619579695,1.887316806388616,0.007603417152935156,1.7639550480984444e-09,0.004933939184886834,0.46555410090893506,0.041871958142223026,0.12513792804867324,4.723662071951326,0.0,0.0,0.0,0.0,0.001263808021577769,27668.30400632637,0.00016959894883365132,66.95329679510638,0.0,0.0,0.0,0.0,0.04181835618929481,1.0542069149211224e-06,6.442500560304184e-10,1.673526320683978e-14,1.7276454176125665e-09,0.1664601376811098,0.003001633257743761,0.02480241777234031,8.366890867235546e-07,7.975186622502629e-10,2.3490803876346065e-10,1.917637741560387e-10,1.865848197964419e-07,4.212558113170471e-07,6.611919955683713e-07,0.9962287693215641,0.9867824335932935,0.7629164155299936,1e-07,1e-07,2001-11-24 09:10:00,5.2333,54.4,266.5,2.7262,121.03548183088768,11650.381944444445,328,11,2001
148,,1,2087.7,2,,2087.7,1,4,1,1,3,1,auto,34.296,11.6,0.0,0.0,407.33849142857144,10077.702927438346,66.95151422720697,0.51197,4.916899999999999,27667.498543444883,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041818594783180785,1.0541977801733387e-06,6.442348865301521e-10,1.6735006305805012e-14,1.727623908292129e-09,0.16645646401943123,0.003001578237786655,0.024802265881519563,8.366798036834354e-07,7.975288557257244e-10,2.3490686646350684e-10,1.91764834692938e-10,1.8658443789260694e-07,4.2124091645910384e-07,6.611697682832345e-07,0.9962287693215641,0.9867824264029355,0.7629136242235999,1e-07,1e-07,2001-11-24 09:10:00,5.2333,54.4,266.55,2.7932,121.03548183088768,11650.381944444445,328,11,2001
149,2280.0,1,2086.7,2,2280.0,2086.7,1,4,1,1,3,1,auto,34.298,11.6,0.0,0.0,407.36224571428573,10078.290617135539,66.95541856090345,0.5236,4.9548,27669.1119968239,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.052836044112437,389.1173788991102,387.6499275022933,1930.0557519882532,140.43345775707658,16.210790254670304,394.32945177874745,66.50683182843821,1.8900585502483975,0.5614127249244282,0.12805324935282036,0.0,0.0,0.007592496415808767,12.318427416633515,3.3596667845156554,2.140500233693435,8.052836044112437,8.044607850565692,8.119615404427128,8.162129301926184,0.00016939662259018052,0.00019533832626370372,-0.00023066237798868492,-0.00019533832626370445,-0.00020696694942656089,0.00022006773083017722,1.1531417998591604,1.1567400465877373,0.7343920758438129,0.25420568496674883,0.0,0.0,1930.0557519882532,140.43345775707658,16.21079025467025,66.50683182843821,340.85541388584755,1.8900585502483975,0.007592496415808767,1.7972660883785394e-09,0.005034369666464359,0.4757185303508448,0.04284709818542472,0.12805324935282036,4.826746750647179,0.0,0.0,0.0,0.0,0.0012620017653048586,27669.110734822134,0.00016935718919690464,66.95524920371425,0.0,0.0,0.0,0.0,0.04181811759677012,1.0542160491897905e-06,6.442652255407609e-10,1.673552010416545e-14,1.7276669264872562e-09,0.16646381158746243,0.003001688277949257,0.02480256965442419,8.366983690441775e-07,7.975084660573128e-10,2.349092109916521e-10,1.9176271361148407e-10,1.8658520162096e-07,4.212707064189061e-07,6.612142233700639e-07,0.9962287693215641,0.9867824407836477,0.7629192069177748,1e-07,1e-07,2001-11-24 09:10:00,5.2333,54.4,266.7,2.7821,121.03548183088768,11650.381944444445,328,11,2001
150,2284.0,1,2092.5,2,2284.0,2092.4999999999995,1,4,1,1,3,1,auto,34.349,11.6,0.0,0.0,407.96798,10093.276704413918,67.05497907016363,0.52075,4.7587,27710.25505798892,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.04771309502775,395.0148354064505,393.52514334072845,1936.6222615283664,139.42604553988988,16.45169293174368,400.3057536162487,65.98600587628555,1.8693561244243002,0.5578064860772777,0.12160992209959448,0.0,0.0,0.00768219491782911,12.386476376392011,3.334510315798139,2.1246603554956764,8.04771309502775,8.039480823456005,8.114514677818633,8.156921181573855,0.0001689342421859535,0.00019457067132739748,-0.00022937997596722955,-0.0001945706713273973,-0.0002060054155773467,0.00021886809784195404,1.1517538943539036,1.1549917607186138,0.7364820816359685,0.25209230984673225,0.0,0.0,1936.6222615283664,139.42604553988988,16.45169293174357,65.98600587628555,341.98197412371445,1.8693561244243002,0.00768219491782911,1.8302068798245893e-09,0.0050681022158310576,0.47355730400043977,0.04212459195352234,0.12160992209959448,4.637090077900406,0.0,0.0,0.0,0.0,0.0012773696195820011,27710.253780619303,0.00017145249512876963,67.0548076176685,0.0,0.0,0.0,0.0,0.041805951182893174,1.0546812612400512e-06,6.450388835428774e-10,1.6748616950258225e-14,1.728763288225755e-09,0.16665150595556566,0.0030044946380603796,0.02481030406120732,8.371708135612781e-07,7.969848622581475e-10,2.349688995248063e-10,1.917086156834444e-10,1.8660456956738475e-07,4.2203068041775893e-07,6.623485272816766e-07,0.9962287693215641,0.9867828074865237,0.7630616756144436,1e-07,1e-07,2001-11-24 09:10:00,5.2333,54.4,266.0,2.5731,121.03548183088768,11650.381944444445,328,11,2001
151,2297.0,1,2086.9,2,2297.0,2086.9,1,4,1,1,3,1,auto,34.738,11.7,0.0,0.0,412.58818857142865,10207.582350517647,67.81437197412863,0.4163,2.0527,28024.071740208426,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.080484244144856,363.1724637832985,361.8046159532883,1920.775109308767,151.08121739286653,15.043673298366453,368.0685395910983,71.51706321122084,2.048343657894531,0.4487093825866531,0.05680783322751735,0.0,0.0,0.0071169156306518395,11.835474958207051,3.6045092813728674,2.298607842653336,8.080484244144856,8.072209926543822,8.147708182600716,8.189245214767121,0.0001763258346090188,0.00020515367832683637,-0.00024525007653000843,-0.00020515367832683689,-0.0002185269125793338,0.00023376523161912875,1.1634918886488745,1.170274754579999,0.7189634233914044,0.26988870024483336,0.0,0.0,1920.775109308767,151.08121739286653,15.0436732983664,71.51706321122084,341.07112536020776,2.048343657894531,0.0071169156306518395,1.2403248396642205e-09,0.0037123145597194097,0.37646598457293345,0.03612169962702223,0.05680783322751735,1.995892166772483,0.0,0.0,0.0,0.0,0.0011914529211874854,28024.070548755506,0.00015981087715923327,67.81421216325147,0.0,0.0,0.0,0.0,0.0415795504950358,1.0608118970761052e-06,6.535062001429418e-10,1.7018394134369352e-14,1.7421296566784496e-09,0.16739641338421257,0.003019994853317155,0.02486709670259063,8.425520294188905e-07,7.971832976897867e-10,2.364759107835323e-10,1.9290960738267057e-10,1.875320338631351e-07,4.2784574758169817e-07,6.709165171793624e-07,0.9962336135956982,0.986697923671393,0.763773721281785,1e-07,1e-07,2001-11-24 04:36:00,4.0005,54.4,263.6,0.51688,160.85457960799525,11650.191666666668,328,11,2001
152,,1,2086.5,2,,2086.5,1,4,1,1,3,1,auto,34.738,11.7,0.0,0.0,412.58818857142865,10207.582350517647,67.81437197412863,0.36083,2.1353999999999997,28024.071740208426,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0415795504950358,1.0608118970761052e-06,6.535062001429418e-10,1.7018394134369352e-14,1.7421296566784496e-09,0.16739641338421257,0.003019994853317155,0.02486709670259063,8.425520294188905e-07,7.971832976897867e-10,2.364759107835323e-10,1.9290960738267057e-10,1.875320338631351e-07,4.2784574758169817e-07,6.709165171793624e-07,0.9962336135956982,0.986697923671393,0.763773721281785,1e-07,1e-07,2001-11-24 04:36:00,4.0005,54.4,263.65,0.45839,160.85457960799525,11650.191666666668,328,11,2001
153,2297.0,1,2085.8,2,2297.0,2085.8,1,4,1,1,3,1,auto,34.738,11.7,0.0,0.0,412.58818857142865,10207.582350517647,67.81437197412863,0.35858999999999996,2.0181,28024.071740208426,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.08293477401491,360.805495388194,359.44656247576654,1919.0543752058275,151.7999982994447,14.945626494727989,365.6696611316228,71.85126872047076,2.0599342160909715,0.38668826665153977,0.05615752389955962,0.0,0.0,0.007076871135952994,11.802188597397198,3.621658020929933,2.309543652263036,8.08293477401491,8.074660456413877,8.150158712470772,8.191695744637176,0.00017672993299395277,0.00020575963396346071,-0.000246200603917835,-0.00020575963396346047,-0.00021926002012169124,0.00023465639233522995,1.1642602386461676,1.1713014565688415,0.7178289987173767,0.2711727171993218,0.0,0.0,1919.0543752058275,151.7999982994447,14.945626494727907,71.85126872047076,340.7369198509579,2.0599342160909715,0.007076871135952994,1.0559290747846987e-09,0.0031782979333173918,0.3241351343140381,0.03127656669671536,0.05615752389955962,1.96194247610044,0.0,0.0,0.0,0.0,0.001184749015922136,28024.07055545941,0.00015891167711822255,67.81421306245153,0.0,0.0,0.0,0.0,0.0415795504950358,1.0608118970761052e-06,6.535062001429418e-10,1.7018394134369352e-14,1.7421296566784496e-09,0.16739641338421257,0.003019994853317155,0.02486709670259063,8.425520294188905e-07,7.971832976897867e-10,2.364759107835323e-10,1.9290960738267057e-10,1.875320338631351e-07,4.2784574758169817e-07,6.709165171793624e-07,0.9962336135956982,0.986697923671393,0.763773721281785,1e-07,1e-07,2001-11-24 04:36:00,4.0005,54.4,263.8,0.4623,160.85457960799525,11650.191666666668,328,11,2001
154,2296.0,1,2086.6,2,2296.0,2086.5999999999995,1,4,1,1,3,1,auto,34.739,11.7,0.0,0.0,412.60006571428573,10207.876195366243,67.81632414097686,0.36366,2.0407,28024.87846689793,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.079231631062878,364.23587368373,362.8640206411286,1920.856387602131,150.65597556372143,15.087636834147265,369.1462830459655,71.34948384772343,2.042475221347313,0.39187700597096464,0.05631783594807646,0.0,0.0,0.007137465743830838,11.851471277512829,3.5943411989172827,2.2921272863560955,8.079231631062878,8.070957234281439,8.146455963131515,8.1879909206964,0.00017606252853678579,0.0002047803732692455,-0.00024469257649207166,-0.00020478037326924516,-0.00021808514419253356,0.0002332388914569576,1.163111622734985,1.1697567138240037,0.7195254186327569,0.26912302721205933,0.0,0.0,1920.856387602131,150.65597556372143,15.087636834147212,71.34948384772343,341.2505818665623,2.042475221347313,0.007137465743830838,1.0899849353855805e-09,0.0032529680714422173,0.32893705461619616,0.031469976222376676,0.05631783594807646,1.9843821640519237,0.0,0.0,0.0,0.0,0.0011949007964264812,28024.87727199714,0.0001602740240471236,67.81616386695282,0.0,0.0,0.0,0.0,0.041579313395385446,1.0608208406987745e-06,6.535214322396739e-10,1.7018652297717326e-14,1.7421510382799086e-09,0.16740017422546766,0.0030200498761800525,0.024867245042383697,8.425610286663651e-07,7.971719051454645e-10,2.3647705731465557e-10,1.929085365360095e-10,1.8753238246262798e-07,4.278607571005898e-07,6.709389813562351e-07,0.9962336135956982,0.9866979309077206,0.7637765383135962,1e-07,1e-07,2001-11-24 04:36:00,4.0005,54.4,263.4,0.46015,160.85457960799525,11650.191666666668,328,11,2001
155,2292.0,1,2077.0,2,2291.9999999999995,2077.0,1,4,1,1,3,1,auto,34.658,10.1,0.0,0.0,411.63801714285717,10184.074762629993,67.65819862626951,0.20948,2.3899,27959.533605047607,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.118070011127859,327.2590959294705,326.0008177428597,1909.2874546039177,153.42690794131303,14.285637454769258,331.2202939995754,73.67626249247928,1.8973416650393955,0.22585802689418533,0.06703014492592659,0.0,0.0,0.00658955489271387,11.705880306693922,3.662353356199219,2.328534440097528,8.118070011127859,8.109980695121854,8.18114391987743,8.223692500419443,0.0001774321918200618,0.0002070022461488653,-0.0002483993730175889,-0.00020700224614886477,-0.00022086962964560112,0.00023672841254485688,1.1666555207681315,1.1741615776594194,0.7143020920890089,0.2897445253419216,0.0,0.0,1909.2874546039177,153.42690794131303,14.285637454769203,73.67626249247928,337.9617546503779,1.8973416650393955,0.00658955489271387,5.445955430766234e-10,0.0017776974354305644,0.1895465766011669,0.018155725418807,0.06703014492592659,2.322869855074073,0.0,0.0,0.0,0.0,0.0010300067471091623,27959.53257504086,0.00014325424344555716,67.65805537202607,0.0,0.0,0.0,0.0,0.04382086386678049,1.0183608233797104e-06,6.122942803971513e-10,1.4456911840566052e-14,1.661077972652838e-09,0.17887346388258865,0.003112204281597267,0.024872174269275613,8.124339960430313e-07,7.298399797760435e-10,2.1987470473954526e-10,1.6862367360637245e-10,1.7515730690211644e-07,4.2664127382155486e-07,6.710276962912506e-07,0.9961551009513206,0.9880405937019368,0.7696409991116249,1e-07,1e-07,2001-11-24 00:29:00,2.7501,54.4,272.4,0.090433,186.90615526406515,11650.020138888889,328,11,2001
156,,1,2077.4,2,,2077.4,1,4,1,1,3,1,auto,34.658,10.1,0.0,0.0,411.63801714285717,10184.074762629993,67.65819862626951,0.18887,2.3904,27959.533605047607,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04382086386678049,1.0183608233797104e-06,6.122942803971513e-10,1.4456911840566052e-14,1.661077972652838e-09,0.17887346388258865,0.003112204281597267,0.024872174269275613,8.124339960430313e-07,7.298399797760435e-10,2.1987470473954526e-10,1.6862367360637245e-10,1.7515730690211644e-07,4.2664127382155486e-07,6.710276962912506e-07,0.9961551009513206,0.9880405937019368,0.7696409991116249,1e-07,1e-07,2001-11-24 00:29:00,2.7501,54.4,272.4,0.059573,186.90615526406515,11650.020138888889,328,11,2001
